Ticker,2020_NI,2021_NI,2022_NI,2023_NI,2020_2021_NI_Grow,2021_2022_NI_Grow,2022_2023_NI_Grow
BBY,,1798000000.0,2454000000.0,1419000000.0,,656000000.0,-1035000000.0
BC,372700000.0,593300000.0,677000000.0,420400000.0,220600000.0,83700000.0,-256600000.0
BCBP,20857000.0,34240000.0,45579000.0,29483000.0,13383000.0,11339000.0,-16096000.0
BCC,174979000.0,712486000.0,857658000.0,483656000.0,537507000.0,145172000.0,-374002000.0
BCLI,-31811000.0,-24457000.0,-24277000.0,,7354000.0,180000.0,
BCO,16000000.0,105200000.0,170600000.0,87700000.0,89200000.0,65400000.0,-82900000.0
BCOV,-5813000.0,5397000.0,-9015000.0,-22886000.0,11210000.0,-14412000.0,-13871000.0
BCPC,84623000.0,96104000.0,105367000.0,108543000.0,11481000.0,9263000.0,3176000.0
BCRX,-182814000.0,-184062000.0,-247116000.0,-226539000.0,-1248000.0,-63054000.0,20577000.0
BDC,-55162000.0,63925000.0,254663000.0,242759000.0,119087000.0,190738000.0,-11904000.0
BDL,1110000.0,11784000.0,6312000.0,3999000.0,10674000.0,-5472000.0,-2313000.0
BDN,305527000.0,12289000.0,53824000.0,-196789000.0,-293238000.0,41535000.0,-250613000.0
BDSI,25711000.0,84860000.0,,,59149000.0,,
BDX,874000000.0,2092000000.0,1779000000.0,1484000000.0,1218000000.0,-313000000.0,-295000000.0
BE,-157553000.0,-164445000.0,-301408000.0,-302116000.0,-6892000.0,-136963000.0,-708000.0
BEAT,-1068000.0,-4428000.0,-12962000.0,-14639000.0,-3360000.0,-8534000.0,-1677000.0
BECN,-80900000.0,-45500000.0,458400000.0,435000000.0,35400000.0,503900000.0,-23400000.0
BELFA,12795000.0,24821000.0,52689000.0,73831000.0,12026000.0,27868000.0,21142000.0
BELFB,12795000.0,24821000.0,52689000.0,73831000.0,12026000.0,27868000.0,21142000.0
BEN,798900000.0,1831200000.0,1291900000.0,882800000.0,1032300000.0,-539300000.0,-409100000.0
BERY,559000000.0,733000000.0,766000000.0,609000000.0,174000000.0,33000000.0,-157000000.0
BFAM,26992000.0,70459000.0,80641000.0,74223000.0,43467000.0,10182000.0,-6418000.0
BFIN,9163000.0,7410000.0,10494000.0,9393000.0,-1753000.0,3084000.0,-1101000.0
BFS,40382000.0,48389000.0,50194000.0,52689000.0,8007000.0,1805000.0,2495000.0
BFST,29994000.0,52136000.0,54255000.0,71043000.0,22142000.0,2119000.0,16788000.0
BG,1145000000.0,2078000000.0,1610000000.0,2243000000.0,933000000.0,-468000000.0,633000000.0
BGFV,55940000.0,102386000.0,26134000.0,-7083000.0,46446000.0,-76252000.0,-33217000.0
BGS,131988000.0,67363000.0,-11370000.0,-66198000.0,-64625000.0,-78733000.0,-54828000.0
BGSF,1441468.0,14109000.0,25361000.0,-10223000.0,12667532.0,11252000.0,-35584000.0
BH,-37989000.0,35478000.0,-32018000.0,54948000.0,73467000.0,-67496000.0,86966000.0
BHB,33244000.0,39299000.0,43557000.0,44852000.0,6055000.0,4258000.0,1295000.0
BHE,14055000.0,35770000.0,68229000.0,64315000.0,21715000.0,32459000.0,-3914000.0
BHF,-1061000000.0,1643000000.0,3879000000.0,-1112000000.0,2704000000.0,2236000000.0,-4991000000.0
BHLB,-533017000.0,118664000.0,92533000.0,69598000.0,651681000.0,-26131000.0,-22935000.0
BHR,-105262000.0,-26664000.0,17761000.0,-27017000.0,78598000.0,44425000.0,-44778000.0
BHVN,-118668000.0,-213796000.0,-570279000.0,-408168000.0,-95128000.0,-356483000.0,162111000.0
BIG,,629191000.0,177778000.0,-210708000.0,,-451413000.0,-388486000.0
BIIB,4000600000.0,1556100000.0,3046900000.0,1161100000.0,-2444500000.0,1490800000.0,-1885800000.0
BIO,3814229000.0,4254257000.0,-3627535000.0,-637324000.0,440028000.0,-7881792000.0,2990211000.0
BIOL,-16829000.0,-16158000.0,-28634000.0,-20632000.0,671000.0,-12476000.0,8002000.0
BJ,,421030000.0,426652000.0,513177000.0,,5622000.0,86525000.0
BJRI,-57885000.0,-3606000.0,4076000.0,19660000.0,54279000.0,7682000.0,15584000.0
BK,3617000000.0,3759000000.0,2573000000.0,3286000000.0,142000000.0,-1186000000.0,713000000.0
BKD,82019000.0,-99290000.0,-238427000.0,-189011000.0,-181309000.0,-139137000.0,49416000.0
BKE,,130139000.0,254820000.0,254626000.0,,124681000.0,-194000.0
BKH,227608000.0,236700000.0,258400000.0,262200000.0,9092000.0,21700000.0,3800000.0
BKNG,59000000.0,1165000000.0,3058000000.0,4289000000.0,1106000000.0,1893000000.0,1231000000.0
BKSC,6460631.0,6744865.0,6655140.0,,284234.0,-89725.0,
BKTI,194000.0,-1701000.0,-11633000.0,-2230000.0,-1895000.0,-9932000.0,9403000.0
BKU,197853000.0,414984000.0,284971000.0,178671000.0,217131000.0,-130013000.0,-106300000.0
BL,-46911000.0,-115161000.0,-29391000.0,52833000.0,-68250000.0,85770000.0,82224000.0
BLBD,12185000.0,-289000.0,-45759000.0,23812000.0,-12474000.0,-45470000.0,69571000.0
BLCM,-7722000.0,-9705000.0,-24973000.0,,-1983000.0,-15268000.0,
BLD,247023000.0,324016000.0,555989000.0,614254000.0,76993000.0,231973000.0,58265000.0
BLDR,313537000.0,1725416000.0,2749369000.0,1540555000.0,1411879000.0,1023953000.0,-1208814000.0
BLFS,1983000.0,-8908000.0,-139805000.0,-66427000.0,-10891000.0,-130897000.0,73378000.0
BLK,4932000000.0,5901000000.0,5178000000.0,5502000000.0,969000000.0,-723000000.0,324000000.0
BLKB,7717000.0,5698000.0,-45407000.0,1820000.0,-2019000.0,-51105000.0,47227000.0
BLMN,-158715000.0,215555000.0,101907000.0,247386000.0,374270000.0,-113648000.0,145479000.0
BLUE,-618695000.0,-819378000.0,-266578000.0,,-200683000.0,552800000.0,
BMI,49343000.0,60884000.0,66496000.0,92598000.0,11541000.0,5612000.0,26102000.0
BMRC,30242000.0,33228000.0,46586000.0,19895000.0,2986000.0,13358000.0,-26691000.0
BMRN,854029000.0,-64080000.0,141561000.0,167645000.0,-918109000.0,205641000.0,26084000.0
BMY,-9015000000.0,6994000000.0,6327000000.0,8025000000.0,16009000000.0,-667000000.0,1698000000.0
BNED,,-139810000.0,-68857000.0,-101862000.0,,70953000.0,-33005000.0
BOH,153804000.0,253372000.0,225804000.0,171202000.0,99568000.0,-27568000.0,-54602000.0
BOKF,435030000.0,618121000.0,520273000.0,530746000.0,183091000.0,-97848000.0,10473000.0
BOOM,-1412000.0,-4626000.0,14184000.0,21389000.0,-3214000.0,18810000.0,7205000.0
BOOT,,59386000.0,192450000.0,170553000.0,,133064000.0,-21897000.0
BOTJ,4980000.0,7589000.0,8959000.0,8704000.0,2609000.0,1370000.0,-255000.0
BOX,,-43433000.0,-41459000.0,26783000.0,,1974000.0,68242000.0
BPMC,313882000.0,-644085000.0,-557517000.0,-506984000.0,-957967000.0,86568000.0,50533000.0
BPOP,506622000.0,934889000.0,1102641000.0,541342000.0,428267000.0,167752000.0,-561299000.0
BPRN,13806000.0,22486000.0,26494000.0,25765000.0,8680000.0,4008000.0,-729000.0
BPTH,-10882000.0,-10440000.0,-13868000.0,-16078000.0,442000.0,-3428000.0,-2210000.0
BR,462500000.0,547500000.0,539100000.0,630600000.0,85000000.0,-8400000.0,91500000.0
BRC,112369000.0,129659000.0,149979000.0,174857000.0,17290000.0,20320000.0,24878000.0
BRID,7323000.0,-5503000.0,45066000.0,3474000.0,-12826000.0,50569000.0,-41592000.0
BRKL,47635000.0,115440000.0,109744000.0,74999000.0,67805000.0,-5696000.0,-34745000.0
BRKR,157800000.0,277100000.0,296600000.0,427200000.0,119300000.0,19500000.0,130600000.0
BRN,-4756000.0,6253000.0,5513000.0,-961000.0,11009000.0,-740000.0,-6474000.0
BRO,480500000.0,587100000.0,671800000.0,870500000.0,106600000.0,84700000.0,198700000.0
BRT,-19862000.0,29114000.0,49955000.0,3873000.0,48976000.0,20841000.0,-46082000.0
BRX,121173000.0,270187000.0,354193000.0,305087000.0,149014000.0,84006000.0,-49106000.0
BRY,-262895000.0,-15542000.0,250168000.0,37400000.0,247353000.0,265710000.0,-212768000.0
BSET,-10421000.0,18042000.0,65345000.0,-3171000.0,28463000.0,47303000.0,-68516000.0
BSGM,-52218000.0,-31917000.0,-27052000.0,-29041000.0,20301000.0,4865000.0,-1989000.0
BSRR,35444000.0,43012000.0,33659000.0,34844000.0,7568000.0,-9353000.0,1185000.0
BSX,-82000000.0,1041000000.0,698000000.0,1593000000.0,1123000000.0,-343000000.0,895000000.0
BTU,-1870300000.0,360100000.0,1297100000.0,759600000.0,2230400000.0,937000000.0,-537500000.0
BURL,,-216499000.0,408839000.0,230123000.0,,625338000.0,-178716000.0
BUSE,100344000.0,123449000.0,128311000.0,122565000.0,23105000.0,4862000.0,-5746000.0
BV,-41600000.0,46300000.0,14000000.0,-7700000.0,87900000.0,-32300000.0,-21700000.0
BW,-10318000.0,30894000.0,-22861000.0,-197208000.0,41212000.0,-53755000.0,-174347000.0
BWA,500000000.0,537000000.0,944000000.0,625000000.0,37000000.0,407000000.0,-319000000.0
BWEN,-1487000.0,2847000.0,-9730000.0,7649000.0,4334000.0,-12577000.0,17379000.0
BWFG,5904000.0,26586000.0,37429000.0,36663000.0,20682000.0,10843000.0,-766000.0
BWXT,278670000.0,305871000.0,238191000.0,245849000.0,27201000.0,-67680000.0,7658000.0
BXC,80882000.0,296133000.0,296176000.0,48536000.0,215251000.0,43000.0,-247640000.0
BXMT,137670000.0,419193000.0,248642000.0,246555000.0,281523000.0,-170551000.0,-2087000.0
BXP,872727000.0,505195000.0,848947000.0,190215000.0,-367532000.0,343752000.0,-658732000.0
BY,37467000.0,92785000.0,87954000.0,107878000.0,55318000.0,-4831000.0,19924000.0
BYD,-134700000.0,463846000.0,639377000.0,620023000.0,598546000.0,175531000.0,-19354000.0
BYFC,-642000.0,-4050000.0,5636000.0,,-3408000.0,9686000.0,
BYND,-52752000.0,-182105000.0,-366137000.0,-338144000.0,-129353000.0,-184032000.0,27993000.0
BZH,52226000.0,122021000.0,220704000.0,158611000.0,69795000.0,98683000.0,-62093000.0
C,11047000000.0,21952000000.0,14845000000.0,9228000000.0,10905000000.0,-7107000000.0,-5617000000.0
CABO,304391000.0,291824000.0,234118000.0,267436000.0,-12567000.0,-57706000.0,33318000.0
CAC,59486000.0,69014000.0,61439000.0,43383000.0,9528000.0,-7575000.0,-18056000.0
CACC,421000000.0,958300000.0,535800000.0,286100000.0,537300000.0,-422500000.0,-249700000.0
CACI,321480000.0,457443000.0,366794000.0,384735000.0,135963000.0,-90649000.0,17941000.0
CADE,228051000.0,195162000.0,463237000.0,542304000.0,-32889000.0,268075000.0,79067000.0
CAG,840100000.0,1298800000.0,888200000.0,683600000.0,458700000.0,-410600000.0,-204600000.0
CAH,-3696000000.0,611000000.0,-933000000.0,261000000.0,4307000000.0,-1544000000.0,1194000000.0
CAKE,-253365000.0,72373000.0,43123000.0,101351000.0,325738000.0,-29250000.0,58228000.0
CAL,,-439114000.0,137019000.0,181742000.0,,576133000.0,44723000.0
CALA,-90137000.0,-115088000.0,-39650000.0,,-24951000.0,75438000.0,
CALM,18391000.0,2060000.0,132650000.0,758024000.0,-16331000.0,130590000.0,625374000.0
CALX,33484000.0,238378000.0,41010000.0,29325000.0,204894000.0,-197368000.0,-11685000.0
CAMP,,-56309000.0,-27991000.0,-32490000.0,,28318000.0,-4499000.0
CAPR,-13657028.0,-20022520.0,-29019532.0,-22287542.0,-6365492.0,-8997012.0,6731990.0
CAR,-684000000.0,1285000000.0,2764000000.0,1632000000.0,1969000000.0,1479000000.0,-1132000000.0
CARA,8410000.0,-88441000.0,-85474000.0,-118513000.0,-96851000.0,2967000.0,-33039000.0
CARG,77553000.0,109244000.0,84387000.0,36942000.0,31691000.0,-24857000.0,-47445000.0
CARS,-817120000.0,10791000.0,17206000.0,118442000.0,827911000.0,6415000.0,101236000.0
CASA,24801000.0,3207000.0,-79205000.0,,-21594000.0,-82412000.0,
CASH,104720000.0,141708000.0,156386000.0,163615000.0,36988000.0,14678000.0,7229000.0
CASI,-48287000.0,-36654000.0,-41014000.0,-26938000.0,11633000.0,-4360000.0,14076000.0
CASS,25176000.0,28604000.0,34904000.0,30059000.0,3428000.0,6300000.0,-4845000.0
CASY,,312900000.0,339790000.0,446691000.0,,26890000.0,106901000.0
CAT,2998000000.0,6489000000.0,6705000000.0,10335000000.0,3491000000.0,216000000.0,3630000000.0
CATC,31959000.0,54024000.0,52909000.0,34109000.0,22065000.0,-1115000.0,-18800000.0
CATO,,-47483000.0,36844000.0,29000.0,,84327000.0,-36815000.0
CATY,228860000.0,298304000.0,360642000.0,354124000.0,69444000.0,62338000.0,-6518000.0
CB,3533000000.0,8525000000.0,5246000000.0,9028000000.0,4992000000.0,-3279000000.0,3782000000.0
CBAN,11815000.0,18659000.0,19542000.0,21747000.0,6844000.0,883000.0,2205000.0
CBAY,-50986000.0,-89998000.0,-106001000.0,-105370000.0,-39012000.0,-16003000.0,631000.0
CBFV,-10640000.0,11570000.0,11247000.0,22550000.0,22210000.0,-323000.0,11303000.0
CBOE,468200000.0,529000000.0,235000000.0,761400000.0,60800000.0,-294000000.0,526400000.0
CBRE,751989000.0,1837000000.0,1407000000.0,986000000.0,1085011000.0,-430000000.0,-421000000.0
CBRL,-32475000.0,254513000.0,131880000.0,99050000.0,286988000.0,-122633000.0,-32830000.0
CBSH,354057000.0,530765000.0,488399000.0,477060000.0,176708000.0,-42366000.0,-11339000.0
CBT,-238000000.0,250000000.0,209000000.0,445000000.0,488000000.0,-41000000.0,236000000.0
CBU,164676000.0,189694000.0,188081000.0,131924000.0,25018000.0,-1613000.0,-56157000.0
CBZ,78299000.0,70887000.0,105354000.0,120968000.0,-7412000.0,34467000.0,15614000.0
CC,219000000.0,608000000.0,578000000.0,-238000000.0,389000000.0,-30000000.0,-816000000.0
CCBG,31576000.0,33396000.0,33412000.0,52258000.0,1820000.0,16000.0,18846000.0
CCI,1056000000.0,1096000000.0,1675000000.0,1502000000.0,40000000.0,579000000.0,-173000000.0
CCK,579000000.0,-560000000.0,727000000.0,450000000.0,-1139000000.0,1287000000.0,-277000000.0
CCL,-10236000000.0,-9501000000.0,-6093000000.0,-74000000.0,735000000.0,3408000000.0,6019000000.0
CCNE,32743000.0,57707000.0,63188000.0,58020000.0,24964000.0,5481000.0,-5168000.0
CCO,-582739000.0,-433815000.0,-96604000.0,-310922000.0,148924000.0,337211000.0,-214318000.0
CCOI,6216000.0,48185000.0,5146000.0,1273441000.0,41969000.0,-43039000.0,1268295000.0
CCRN,-12962000.0,132002000.0,188461000.0,72631000.0,144964000.0,56459000.0,-115830000.0
CCS,206157000.0,498504000.0,525126000.0,259224000.0,292347000.0,26622000.0,-265902000.0
CDE,25627000.0,-31322000.0,-78107000.0,-103612000.0,-56949000.0,-46785000.0,-25505000.0
CDLX,-55422000.0,-128565000.0,-465264000.0,-134702000.0,-73143000.0,-336699000.0,330562000.0
CDMO,,11212000.0,127672000.0,560000.0,,116460000.0,-127112000.0
CDNA,-18714000.0,-30662000.0,-76613000.0,-190284000.0,-11948000.0,-45951000.0,-113671000.0
CDNS,590644000.0,695955000.0,848952000.0,1041144000.0,105311000.0,152997000.0,192192000.0
CDTX,-72111000.0,-42467000.0,-33584000.0,-22931000.0,29644000.0,8883000.0,10653000.0
CDW,788500000.0,988600000.0,1114500000.0,1104300000.0,200100000.0,125900000.0,-10200000.0
CDXC,-19925000.0,-27128000.0,-16540000.0,-4938000.0,-7203000.0,10588000.0,11602000.0
CDXS,-24010000.0,-21279000.0,-33592000.0,-76240000.0,2731000.0,-12313000.0,-42648000.0
CDZI,-37817000.0,-31249000.0,-24792000.0,-31446000.0,6568000.0,6457000.0,-6654000.0
CE,1985000000.0,1890000000.0,1894000000.0,1960000000.0,-95000000.0,4000000.0,66000000.0
CEI,-61991734.0,-14485847.0,-15427329.0,-32649965.0,47505887.0,-941482.0,-17222636.0
CEIX,-9755000.0,34110000.0,466979000.0,655892000.0,43865000.0,432869000.0,188913000.0
CELC,-9474175.0,-29605266.0,-40370040.0,-63779116.0,-20131091.0,-10764774.0,-23409076.0
CELH,8524000.0,3937000.0,-187282000.0,226801000.0,-4587000.0,-191219000.0,414083000.0
CENT,120676000.0,151746000.0,152152000.0,125643000.0,31070000.0,406000.0,-26509000.0
CENTA,120676000.0,151746000.0,152152000.0,125643000.0,31070000.0,406000.0,-26509000.0
CENX,-123300000.0,-167100000.0,-14100000.0,-43100000.0,-43800000.0,153000000.0,-29000000.0
CERS,-59857000.0,-54374000.0,-42779000.0,-37489000.0,5483000.0,11595000.0,5290000.0
CETX,-10470081.0,-7807995.0,-13020958.0,-9196875.0,2662086.0,-5212963.0,3824083.0
CEVA,-2379000.0,396000.0,-23183000.0,-11878000.0,2775000.0,-23579000.0,11305000.0
CF,317000000.0,917000000.0,3346000000.0,1525000000.0,600000000.0,2429000000.0,-1821000000.0
CFBK,29608000.0,18453000.0,18164000.0,16937000.0,-11155000.0,-289000.0,-1227000.0
CFFI,22117000.0,28667000.0,29159000.0,23604000.0,6550000.0,492000.0,-5555000.0
CFFN,64540000.0,76082000.0,84453000.0,-101659000.0,11542000.0,8371000.0,-186112000.0
CFG,1057000000.0,2319000000.0,2073000000.0,1608000000.0,1262000000.0,-246000000.0,-465000000.0
CFR,331151000.0,443079000.0,579150000.0,597973000.0,111928000.0,136071000.0,18823000.0
CGNX,176186000.0,279881000.0,215525000.0,113234000.0,103695000.0,-64356000.0,-102291000.0
CHCI,2082000.0,13609000.0,7347000.0,7784000.0,11527000.0,-6262000.0,437000.0
CHCO,89595000.0,88080000.0,102071000.0,114365000.0,-1515000.0,13991000.0,12294000.0
CHCT,19077000.0,22492000.0,22019000.0,7714000.0,3415000.0,-473000.0,-14305000.0
CHD,785900000.0,827500000.0,413900000.0,755600000.0,41600000.0,-413600000.0,341700000.0
CHDN,-81900000.0,249100000.0,439400000.0,417300000.0,331000000.0,190300000.0,-22100000.0
CHE,319466000.0,268550000.0,249624000.0,272509000.0,-50916000.0,-18926000.0,22885000.0
CHEF,-82903000.0,-4923000.0,27750000.0,34590000.0,77980000.0,32673000.0,6840000.0
CHGG,-6221000.0,-1458000.0,266638000.0,18180000.0,4763000.0,268096000.0,-248458000.0
CHH,75387000.0,288957000.0,332152000.0,258507000.0,213570000.0,43195000.0,-73645000.0
CHK,-9734000000.0,,4936000000.0,2419000000.0,,,-2517000000.0
CHMG,19262000.0,26425000.0,28783000.0,25000000.0,7163000.0,2358000.0,-3783000.0
CHMI,-52239000.0,12283000.0,21739000.0,-34794000.0,64522000.0,9456000.0,-56533000.0
CHRS,132244000.0,-287100000.0,-291754000.0,-237892000.0,-419344000.0,-4654000.0,53862000.0
CHRW,506421000.0,844245000.0,940524000.0,325129000.0,337824000.0,96279000.0,-615395000.0
CHTR,3222000000.0,4654000000.0,5055000000.0,4557000000.0,1432000000.0,401000000.0,-498000000.0
CHUY,-3294000.0,30176000.0,20855000.0,31510000.0,33470000.0,-9321000.0,10655000.0
CI,8458000000.0,5370000000.0,6704000000.0,5164000000.0,-3088000000.0,1334000000.0,-1540000000.0
CIA,-10988000.0,72706000.0,26007000.0,24437000.0,83694000.0,-46699000.0,-1570000.0
CIEN,361291000.0,500196000.0,152902000.0,254827000.0,138905000.0,-347294000.0,101925000.0
CIM,88854000.0,670114000.0,-513066000.0,126104000.0,581260000.0,-1183180000.0,639170000.0
CINF,1216000000.0,2968000000.0,-487000000.0,1843000000.0,1752000000.0,-3455000000.0,2330000000.0
CIO,4527000.0,484395000.0,16990000.0,-2682000.0,479868000.0,-467405000.0,-19672000.0
CIVB,32192000.0,40546000.0,39427000.0,42964000.0,8354000.0,-1119000.0,3537000.0
CIX,10323000.0,16568000.0,20871000.0,22593000.0,6245000.0,4303000.0,1722000.0
CIZN,6931000.0,7494000.0,9620000.0,1854000.0,563000.0,2126000.0,-7766000.0
CKX,339383.0,819349.0,-1317718.0,142961.0,479966.0,-2137067.0,1460679.0
CL,2695000000.0,2166000000.0,1785000000.0,2300000000.0,-529000000.0,-381000000.0,515000000.0
CLAR,5545000.0,26093000.0,-69780000.0,-10146000.0,20548000.0,-95873000.0,59634000.0
CLB,-97637000.0,19727000.0,19453000.0,,117364000.0,-274000.0,
CLDT,-76023000.0,-18410000.0,9805000.0,2644000.0,57613000.0,28215000.0,-7161000.0
CLDX,-59780000.0,-70511000.0,-112325000.0,-141429000.0,-10731000.0,-41814000.0,-29104000.0
CLF,-122000000.0,2988000000.0,1335000000.0,399000000.0,3110000000.0,-1653000000.0,-936000000.0
CLFD,7293000.0,20327000.0,49362000.0,32533000.0,13034000.0,29035000.0,-16829000.0
CLH,134837000.0,203247000.0,411744000.0,377856000.0,68410000.0,208497000.0,-33888000.0
CLIR,-6884000.0,-7891000.0,-5758000.0,,-1007000.0,2133000.0,
CLNE,-9864000.0,-93146000.0,-58733000.0,-99497000.0,-83282000.0,34413000.0,-40764000.0
CLPR,-4906000.0,-7587000.0,-4764000.0,-5900000.0,-2681000.0,2823000.0,-1136000.0
CLRB,-15094172.0,-24122362.0,-28601254.0,-37983496.0,-9028190.0,-4478892.0,-9382242.0
CLRO,505000.0,-7694000.0,20556000.0,,-8199000.0,28250000.0,
CLW,77100000.0,-28100000.0,46000000.0,107700000.0,-105200000.0,74100000.0,61700000.0
CLX,939000000.0,710000000.0,462000000.0,149000000.0,-229000000.0,-248000000.0,-313000000.0
CMA,497000000.0,1168000000.0,1151000000.0,881000000.0,671000000.0,-17000000.0,-270000000.0
CMC,279503000.0,412865000.0,1217262000.0,859760000.0,133362000.0,804397000.0,-357502000.0
CMCO,,9106000.0,29660000.0,48429000.0,,20554000.0,18769000.0
CMCSA,10534000000.0,14159000000.0,5370000000.0,15388000000.0,3625000000.0,-8789000000.0,10018000000.0
CMCT,-15016000.0,-850000.0,5918000.0,-48485000.0,14166000.0,6768000.0,-54403000.0
CME,2105200000.0,2636400000.0,2691000000.0,3226200000.0,531200000.0,54600000.0,535200000.0
CMG,355766000.0,652984000.0,899101000.0,1228737000.0,297218000.0,246117000.0,329636000.0
CMI,1789000000.0,2131000000.0,2151000000.0,735000000.0,342000000.0,20000000.0,-1416000000.0
CMP,63100000.0,-213300000.0,-25100000.0,15500000.0,-276400000.0,188200000.0,40600000.0
CMRX,-43522000.0,-173236000.0,172167000.0,-82095000.0,-129714000.0,345403000.0,-254262000.0
CMS,755000000.0,1353000000.0,837000000.0,887000000.0,598000000.0,-516000000.0,50000000.0
CMT,8165000.0,4671000.0,12203000.0,20324000.0,-3494000.0,7532000.0,8121000.0
CMTL,7020000.0,-73480000.0,-33052000.0,-26899000.0,-80500000.0,40428000.0,6153000.0
CNA,690000000.0,1184000000.0,682000000.0,1205000000.0,494000000.0,-502000000.0,523000000.0
CNC,1808000000.0,1347000000.0,1202000000.0,2702000000.0,-461000000.0,-145000000.0,1500000000.0
CNDT,-118000000.0,-28000000.0,-182000000.0,-296000000.0,90000000.0,-154000000.0,-114000000.0
CNFR,595000.0,-1094000.0,-10681000.0,-25904000.0,-1689000.0,-9587000.0,-15223000.0
CNK,-616800000.0,-422800000.0,-271200000.0,188200000.0,194000000.0,151600000.0,459400000.0
CNMD,9517000.0,62542000.0,-80582000.0,64459000.0,53025000.0,-143124000.0,145041000.0
CNNE,1786200000.0,-287000000.0,-428100000.0,-313400000.0,-2073200000.0,-141100000.0,114700000.0
CNO,301800000.0,570300000.0,630600000.0,276500000.0,268500000.0,60300000.0,-354100000.0
CNOB,71289000.0,130353000.0,125211000.0,87003000.0,59064000.0,-5142000.0,-38208000.0
